

0.000000000  Node Startup
0.000000000 INFO [/tmp/binarydeb/ros-kinetic-roscpp-1.12.13/src/libros/service.cpp:80(service::exists) [topics: /rosout] waitForService: Service [/gazebo/set_physics_properties] has not been advertised, waiting...
591.347000000 INFO [/tmp/binarydeb/ros-kinetic-roscpp-1.12.13/src/libros/service.cpp:122(service::waitForService) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states] waitForService: Service [/gazebo/set_physics_properties] is now available.
591.431000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-ros-2.5.14/src/gazebo_ros_api_plugin.cpp:2083(GazeboRosApiPlugin::physicsReconfigureThread) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Physics dynamic reconfigure ready.
592.093000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-plugins-2.5.14/include/gazebo_plugins/gazebo_ros_utils.h:95(__cxx11::string gazebo::GetRobotNamespace) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Laser Plugin: Using the 'robotNamespace' param: '/'
592.093000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-plugins-2.5.14/src/gazebo_ros_laser.cpp:111(GazeboRosLaser::Load) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Starting Laser Plugin (ns = /)
936.045000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.162492752075195, 9.719162940979004, 9.259374618530273, 9.986043930053711, 8.965595245361328]
936.094000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.18152904510498, 9.746694564819336, 9.27322769165039, 9.995719909667969, 8.977811813354492]
936.145000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.166219711303711, 9.727274894714355, 9.2688627243042, 9.990099906921387, 8.975790023803711]
936.201000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.162313461303711, 9.719508171081543, 9.276201248168945, 9.988216400146484, 8.964420318603516]
936.251000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.160652160644531, 9.725927352905273, 9.272444725036621, 9.990157127380371, 8.97059154510498]
936.301000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17209243774414, 9.718541145324707, 9.274216651916504, 9.994536399841309, 8.964261054992676]
936.346000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16751480102539, 9.711749076843262, 9.263805389404297, 9.992566108703613, 8.974456787109375]
936.395000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.166393280029297, 9.707202911376953, 9.27553653717041, 9.996010780334473, 8.981720924377441]
936.445000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.171661376953125, 9.721888542175293, 9.268363952636719, 9.975563049316406, 8.970921516418457]
936.494000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.156514167785645, 9.723572731018066, 9.28170394897461, 9.960347175598145, 8.96770191192627]
936.543000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.163297653198242, 9.722189903259277, 9.275195121765137, 9.994811058044434, 8.97219181060791]
936.594000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.174071311950684, 9.724287033081055, 9.267662048339844, 9.9959135055542, 8.962569236755371]
936.643000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17672061920166, 9.723533630371094, 9.274843215942383, 9.998971939086914, 8.962458610534668]
936.696000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.159221649169922, 9.724434852600098, 9.270424842834473, 10.0, 8.968175888061523]
936.744000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17497444152832, 9.712173461914062, 9.280367851257324, 9.983689308166504, 8.966754913330078]
936.794000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.158589363098145, 9.724754333496094, 9.2741060256958, 9.995186805725098, 8.95469856262207]
936.844000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.171887397766113, 9.737567901611328, 9.2657470703125, 9.97695541381836, 8.972156524658203]
936.894000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.173807144165039, 9.727590560913086, 9.271517753601074, 9.998676300048828, 8.97878646850586]
936.945000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.177264213562012, 9.724196434020996, 9.26796817779541, 9.989272117614746, 8.952597618103027]
936.996000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.165245056152344, 9.7191162109375, 9.275056838989258, 9.985671043395996, 8.96932315826416]
937.045000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.148186683654785, 9.738468170166016, 9.278421401977539, 10.0, 8.977201461791992]
937.094000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16992473602295, 9.713820457458496, 9.280375480651855, 9.994694709777832, 8.962224960327148]
937.143000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.181246757507324, 9.726634979248047, 9.269755363464355, 9.995597839355469, 8.969281196594238]
937.196000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.173641204833984, 9.717516899108887, 9.275256156921387, 9.99993896484375, 8.973933219909668]
937.244000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.165023803710938, 9.7208890914917, 9.273303985595703, 9.984810829162598, 8.971829414367676]
937.294000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.175254821777344, 9.695775985717773, 9.263684272766113, 10.0, 8.969273567199707]
937.344000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.158088684082031, 9.730262756347656, 9.267431259155273, 9.981127738952637, 8.955191612243652]
937.394000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.177239418029785, 9.7276029586792, 9.271771430969238, 10.0, 8.958649635314941]
937.447000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.179824829101562, 9.7424898147583, 9.271531105041504, 9.977435111999512, 8.975373268127441]
937.499000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.172381401062012, 9.723261833190918, 9.265554428100586, 9.974757194519043, 8.959489822387695]
937.545000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16786003112793, 9.722479820251465, 9.273370742797852, 9.984436988830566, 8.96663761138916]
937.594000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.162933349609375, 9.725067138671875, 9.263995170593262, 9.984282493591309, 8.97768783569336]
937.644000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.1729154586792, 9.719900131225586, 9.277044296264648, 10.0, 8.982677459716797]
937.695000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.175371170043945, 9.718419075012207, 9.269195556640625, 9.985821723937988, 8.96980094909668]
937.746000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.178289413452148, 9.730846405029297, 9.270649909973145, 9.986790657043457, 8.97244644165039]
937.793000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.172172546386719, 9.726490020751953, 9.27209758758545, 9.994160652160645, 8.966898918151855]
937.843000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16844654083252, 9.727222442626953, 9.268506050109863, 9.97130012512207, 8.9722318649292]
937.896000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.165260314941406, 9.711055755615234, 9.268035888671875, 9.970126152038574, 8.967303276062012]
937.945000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.173147201538086, 9.73354434967041, 9.265337944030762, 10.0, 8.966995239257812]
937.999000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.175515174865723, 9.716814994812012, 9.268815040588379, 10.0, 8.972271919250488]
938.046000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.14998722076416, 9.720542907714844, 9.273460388183594, 10.0, 8.964896202087402]
938.095000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.179746627807617, 9.731535911560059, 9.272466659545898, 10.0, 8.955842018127441]
938.145000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.166217803955078, 9.728713989257812, 9.275147438049316, 10.0, 8.968955039978027]
938.196000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.166350364685059, 9.732162475585938, 9.26684284210205, 10.0, 8.966080665588379]
938.250000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.167022705078125, 9.729427337646484, 9.268147468566895, 9.977394104003906, 8.970720291137695]
938.294000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.172289848327637, 9.709770202636719, 9.276816368103027, 10.0, 8.972673416137695]
938.346000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.166702270507812, 9.719266891479492, 9.274601936340332, 9.985541343688965, 8.97325611114502]
938.394000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17281723022461, 9.716870307922363, 9.268966674804688, 9.990386962890625, 8.971333503723145]
938.444000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17115592956543, 9.737947463989258, 9.263433456420898, 9.990172386169434, 8.966846466064453]
938.494000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.168807983398438, 9.732041358947754, 9.271904945373535, 10.0, 8.97447395324707]
938.549000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.18042278289795, 9.713294982910156, 9.269352912902832, 9.998638153076172, 8.959891319274902]
938.595000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.177449226379395, 9.723380088806152, 9.277130126953125, 9.997153282165527, 8.976922035217285]
938.644000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.170197486877441, 9.718611717224121, 9.25975227355957, 9.986676216125488, 8.96682357788086]
938.696000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.173799514770508, 9.727187156677246, 9.266579627990723, 10.0, 8.960514068603516]
938.749000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16756820678711, 9.729337692260742, 9.273694038391113, 9.995784759521484, 8.96674919128418]
938.799000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.169818878173828, 9.730209350585938, 9.27497386932373, 9.979449272155762, 8.969449996948242]
938.847000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.173617362976074, 9.72606372833252, 9.274953842163086, 10.0, 8.976127624511719]
938.894000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.176187515258789, 9.741381645202637, 9.27512264251709, 9.989766120910645, 8.968571662902832]
938.947000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.159177780151367, 9.729013442993164, 9.275136947631836, 9.993171691894531, 8.970614433288574]
938.998000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.171329498291016, 9.731453895568848, 9.272541999816895, 9.999842643737793, 8.971123695373535]
939.045000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.153841018676758, 9.718502044677734, 9.27824592590332, 9.991109848022461, 8.960782051086426]
939.093000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.181436538696289, 9.734408378601074, 9.272372245788574, 9.999628067016602, 8.955557823181152]
939.144000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.168333053588867, 9.740726470947266, 9.268357276916504, 9.990598678588867, 8.965043067932129]
939.193000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.175594329833984, 9.739439010620117, 9.280072212219238, 9.982992172241211, 8.971892356872559]
939.244000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.166475296020508, 9.723828315734863, 9.271353721618652, 9.979804039001465, 8.971685409545898]
939.301000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.163284301757812, 9.728375434875488, 9.280580520629883, 10.0, 8.971015930175781]
939.345000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.170750617980957, 9.714133262634277, 9.271626472473145, 9.999231338500977, 8.970785140991211]
939.393000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.161657333374023, 9.722757339477539, 9.27199935913086, 9.994531631469727, 8.977457046508789]
939.443000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.175594329833984, 9.722184181213379, 9.2781982421875, 9.97986888885498, 8.969172477722168]
939.494000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.170623779296875, 9.722235679626465, 9.27055549621582, 9.970178604125977, 8.968607902526855]
939.543000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.175124168395996, 9.737972259521484, 9.271891593933105, 9.989533424377441, 8.972200393676758]
939.596000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.153908729553223, 9.729313850402832, 9.274622917175293, 9.991241455078125, 8.968283653259277]
939.643000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.173803329467773, 9.726396560668945, 9.277181625366211, 9.980257034301758, 8.957344055175781]
939.694000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.169994354248047, 9.738821983337402, 9.280343055725098, 10.0, 8.974164009094238]
939.744000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.164680480957031, 9.724615097045898, 9.272007942199707, 9.975656509399414, 8.963654518127441]
939.792000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.18432331085205, 9.729676246643066, 9.27016830444336, 10.0, 8.96202564239502]
939.844000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.1620512008667, 9.728434562683105, 9.272762298583984, 10.0, 8.969069480895996]
939.906000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.167827606201172, 9.736043930053711, 9.277244567871094, 9.99283504486084, 8.966057777404785]
939.948000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.179372787475586, 9.733323097229004, 9.276131629943848, 9.97450065612793, 8.973870277404785]
939.997000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.164982795715332, 9.721601486206055, 9.276350975036621, 9.996060371398926, 8.971722602844238]
940.045000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16826057434082, 9.729448318481445, 9.263222694396973, 9.983756065368652, 8.96313762664795]
940.095000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.169929504394531, 9.71644115447998, 9.267303466796875, 9.989733695983887, 8.975038528442383]
940.144000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.171016693115234, 9.734061241149902, 9.278173446655273, 9.992152214050293, 8.958456993103027]
940.194000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.171699523925781, 9.72887134552002, 9.283772468566895, 9.9965238571167, 8.967231750488281]
940.245000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.173323631286621, 9.72048568725586, 9.273591995239258, 9.999523162841797, 8.972203254699707]
940.294000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.172248840332031, 9.720930099487305, 9.283601760864258, 9.9985990524292, 8.957982063293457]
940.352000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.167078018188477, 9.733685493469238, 9.28414535522461, 9.994474411010742, 8.976115226745605]
940.400000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.157733917236328, 9.740857124328613, 9.272683143615723, 9.987798690795898, 8.973929405212402]
940.447000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.172323226928711, 9.716354370117188, 9.276103019714355, 9.998017311096191, 8.96070384979248]
940.494000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.164530754089355, 9.738180160522461, 9.267130851745605, 10.0, 8.975688934326172]
940.545000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.177583694458008, 9.736947059631348, 9.278351783752441, 9.989599227905273, 8.969802856445312]
940.595000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.166543960571289, 9.727983474731445, 9.272812843322754, 9.996463775634766, 8.965161323547363]
940.645000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17419147491455, 9.73881721496582, 9.266597747802734, 9.985533714294434, 8.961719512939453]
940.697000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.164261817932129, 9.734366416931152, 9.276384353637695, 9.993212699890137, 8.967967987060547]
940.746000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.176009178161621, 9.725045204162598, 9.252568244934082, 10.0, 8.978028297424316]
940.798000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.166962623596191, 9.742074012756348, 9.277435302734375, 9.996176719665527, 8.967288970947266]
940.845000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.18392276763916, 9.73367691040039, 9.26981258392334, 9.995099067687988, 8.973666191101074]
940.897000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16737174987793, 9.730656623840332, 9.265345573425293, 10.0, 8.97364616394043]
940.943000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.162166595458984, 9.72295093536377, 9.272629737854004, 9.998398780822754, 8.970901489257812]
940.995000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.178173065185547, 9.727587699890137, 9.275361061096191, 9.983497619628906, 8.986557960510254]
941.046000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.166812896728516, 9.733929634094238, 9.269977569580078, 9.992920875549316, 8.972794532775879]
941.095000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.17415714263916, 9.734404563903809, 9.275298118591309, 9.992225646972656, 8.97361946105957]
941.145000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.156307220458984, 9.719893455505371, 9.278217315673828, 10.0, 8.968496322631836]
941.196000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.167831420898438, 9.712776184082031, 9.274659156799316, 9.989486694335938, 8.965065002441406]
941.246000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.172377586364746, 9.72855281829834, 9.279623031616211, 9.985111236572266, 8.962656021118164]
941.295000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.16615104675293, 9.724593162536621, 9.27316951751709, 9.998452186584473, 8.967848777770996]
941.345000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.178942680358887, 9.733583450317383, 9.283751487731934, 9.989840507507324, 8.980281829833984]
941.394000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.163146018981934, 9.725217819213867, 9.270812034606934, 9.99485969543457, 8.96035099029541]
941.446000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.173663139343262, 9.725299835205078, 9.275176048278809, 10.0, 8.962886810302734]
941.492000000 INFO [reading_laser.py:15(clbk_laser) [topics: /clock, /m2wr/laser/scan, /rosout] [9.167064666748047, 9.727065086364746, 9.276126861572266, 9.992555618286133, 8.975959777832031]
